nama pengguna,produk,review,rating,waktu transaksi
laudialala,FortKlass Kaos PLAYER Regular Fit Kaos Sablon 24S 30S Kaos Pria Lengan Pendek Atasan Tshirt Distro,"Desain:ok
Kualitas:ok
Kenyamanan:ok",4,2024-08-09 21:50
f*****i,FortKlass Kaos Oversize Wash DANGEROUS Kaos Oversize Pria Lengan Pendek,,5,2024-08-09 21:48
j8_r8ctws1,FortKlass Kaos Polos Oversize Fit T-Shirt Pria Cowo Cowok Premium Katun Combed 24S Best Seller,"Desain:simple
Warna:tidak nerawang
Bahan:lembut & menyerap keringat",5,2024-08-09 21:41
e*****a,FortKlass Kaos Oversize HAKONE SPORTY T-Shirt Cowok Premium Kaos Kerah Pria Lengan Pendek Jumbo,,5,2024-08-09 21:34
e*****a,FortKlass Kaos Oversize Cat T-Shirt Cowok Premium,,5,2024-08-09 21:34
suji71,FortKlass Kaos LEONEL Pria Katun Combed 24s Reguler Fit Kaos Pria Lengan Pendek Unisex,,5,2024-08-09 21:22
ff5qo03kgb,FortKlass Kaos FORTKLASS Regular Fit Kaos Sablon 24S 30S Kaos Pria Lengan Pendek Atasan Tshirt Distro,,5,2024-08-09 21:20
ff5qo03kgb,FortKlass Kaos LEONEL Pria Katun Combed 24s Reguler Fit Kaos Pria Lengan Pendek Unisex,,5,2024-08-09 21:20
gr_8cekx1k,FortKlass Kaos SPORTY Regular Fit Kaos Sablon 24S 30S Kaos Pria Lengan Pendek Atasan Tshirt Distro,,5,2024-08-09 21:16
ichaque,FortKlass Kaos Oversize 24S RANTAI T-Shirt Cowok Premium Kaos Pria Lengan Pendek Jumbo,,5,2024-08-09 21:07
r*****6,FortKlass Kaos Polos Pria Katun Combed 24s Reguler Fit Kaos Pria Lengan Pendek Unisex Tshirt,,5,2024-08-09 21:06
piyunghend,FortKlass Hem RoYKeN Kemeja Pria Lengan Pendek Cowo Cowok Casual Slim Fit Polos Hitam Putih Xman  formal slimfit cowok cowo Kemeja Panjang Pendek Formal Kantor Kerja Hem Pria Trendy Terlaris COD Free Ongkir Kamaja Polos Interview,,2,2024-08-09 21:05
fauziregi,FortKlass Kaos 30s SNOW Washed Pria Lengan Pendek Atasan Tshirt Distro Cowok Kaos Pria,,5,2024-08-09 21:02
atilawa,FortKlass MIX Hem Hawai Kemeja Pria Lengan Pendek Kemeja Hawai Pastel Katun Rayon Cowok Kemeja Motif Gambar Kemeja PAntai Pria Hawai Jalan Kasual Trendy Terbaru Murah Cowok Cewek Couple Santai,,5,2024-08-09 21:02
anggawicaksono417,FortKlass Kaos Oversize DANGEROUS T-Shirt Cowok Premium Kaos Pria Lengan Pendek Jumbo,,5,2024-08-09 21:00
josuaojak,FortKlass Hem RoYKeN Kemeja Pria Lengan Pendek Cowo Cowok Casual Slim Fit Polos Hitam Putih Xman  formal slimfit cowok cowo Kemeja Panjang Pendek Formal Kantor Kerja Hem Pria Trendy Terlaris COD Free Ongkir Kamaja Polos Interview,,5,2024-08-09 20:48
rahmattobihidayat,FortKlass Kaos Polos Oversize Fit T-Shirt Pria Cowo Cowok Premium Katun Combed 24S Best Seller,,5,2024-08-09 20:36
febifitriadewi26,FortKlass Kaos KANTONG Regular Fit Kaos T-Shirt 24s Cowok Premium Katun Combed 24S unisex,,5,2024-08-09 20:34
imam.mulana69,FortKlass Kaos Wash FEARLESS Kaos Oversize Pria Lengan Pendek Atasan Tshirt Distro Cowok Kaos Pria Kaos Polos Bigsize,,5,2024-08-09 20:34
imam.mulana69,FortKlass Kaos Wash HOLLOW  Kaos Oversize Pria Lengan Pendek Atasan Tshirt Distro Cowok Kaos Pria Kaos Polos Bigsize,,5,2024-08-09 20:34
imam.mulana69,FortKlass Kaos Oversize Wash ONE LOOPS Kaos Oversize Pria Lengan Pendek Atasan Tshirt Distro Cowok Kaos Pria Kaos Polos Bigsize,,5,2024-08-09 20:34
syisyi08,Fortklass Kemeja Max Kemeja Basic Pendek Polos Slimfit Kemeja Formal Basic Casual Lengan Pendek,,5,2024-08-09 20:32
nursf93,FortKlass Kaos Polos Oversize Fit T-Shirt Pria Cowo Cowok Premium Katun Combed 24S Best Seller,"Desain:menarik
Warna:sesuai pas live
Bahan:adem

baju oversize warna sesuai bahan katun adem tebel ini mah katun nya
bb suami 67 ambil L ternyta kegedean 🫣 hrus nya M aja tp bagus kok",5,2024-08-09 20:30
honno915,FortKlass Rayon Polos Putih Kemeja Polos Pria Lengan Pendek Kasual,,5,2024-08-09 20:23
rinasetiani27,FortKlass Kaos LEONEL Pria Katun Combed 24s Reguler Fit Kaos Pria Lengan Pendek Unisex,,5,2024-08-09 20:22
afinurrohmah,FortKlass Kaos Wash FEARLESS Kaos Oversize Pria Lengan Pendek Atasan Tshirt Distro Cowok Kaos Pria Kaos Polos Bigsize,,4,2024-08-09 20:17
mardiahekaputri,FortKlass Kaos Oversize 24S RANTAI T-Shirt Cowok Premium Kaos Pria Lengan Pendek Jumbo,"Kata adikku yg nerima paket brgnya okeee sih, smga beneran bagus",5,2024-08-09 20:09
ahmadmustaqim452,FortKlass Kaos Polos Oversize Fit T-Shirt Pria Cowo Cowok Premium Katun Combed 24S Best Seller,,4,2024-08-09 20:05
hickmahfebrianti,FortKlass Kaos Polos Oversize Fit T-Shirt Pria Cowo Cowok Premium Katun Combed 24S Best Seller,,5,2024-08-09 20:05
ilham.printing,FortKlass Kaos LINE Pria Katun Combed 24s Reguler Fit Kaos Pria Lengan Pendek Unisex,,5,2024-08-09 20:04
sigitpriyo293,FortKlass Kaos Oversize Life Work Pitbul Frenchie French Buldog T-Shirt Cowok Premium Kaos Pria Lengan Pendek Jumbo,,5,2024-08-09 20:02
slmnalfrsi29,FortKlass Kaos Oversize 24S RANTAI T-Shirt Cowok Premium Kaos Pria Lengan Pendek Jumbo,,5,2024-08-09 20:01
